line_item_id,invoice_id,product_code,product_description,quantity,unit_price,amount,tax_rate,tax_amount,total_amount
ITEM00003773,INV0000755,PROD-1690,Training Package,1,512.06,3584.40,18%,645.19,4229.59
ITEM00003774,INV0000755,PROD-6751,Software License,8,3261.61,26092.84,18%,4696.71,30789.55
ITEM00003776,INV0000756,PROD-1264,Network Equipment,3,27851.63,111406.50,18%,20053.17,131459.67
ITEM00003777,INV0000756,PROD-6687,Training Package,7,34594.10,242158.67,18%,43588.56,285747.23
ITEM00003778,INV0000756,PROD-8931,Support Contract,6,13133.33,131333.33,18%,23640.00,154973.33
ITEM00003801,INV0000761,PROD-5821,Maintenance Agreement,8,8114.73,56803.12,5%,2840.16,59643.28
ITEM00003802,INV0000761,PROD-1512,Security Solution,7,21468.49,85873.97,5%,4293.70,90167.67
ITEM00003803,INV0000761,PROD-8761,Software License,6,44800.03,44800.03,5%,2240.00,47040.03
ITEM00003806,INV0000762,PROD-4492,Security Solution,2,7000.77,28003.08,18%,5040.55,33043.63
ITEM00003807,INV0000762,PROD-6203,Network Equipment,5,6047.73,24190.92,18%,4354.37,28545.29
ITEM00003808,INV0000762,PROD-3493,Hardware Appliance,9,6195.25,30976.27,18%,5575.73,36552.00
ITEM00003809,INV0000762,PROD-2020,Consulting Services,6,3745.40,33708.56,18%,6067.54,39776.10
ITEM00003811,INV0000763,PROD-3627,Software License,10,20942.70,146598.87,18%,26387.80,172986.67
ITEM00003812,INV0000763,PROD-1725,Hardware Appliance,4,29356.50,29356.50,18%,5284.17,34640.67
ITEM00003813,INV0000763,PROD-3843,Cloud Subscription,1,2359.28,16514.96,18%,2972.69,19487.65
ITEM00003814,INV0000763,PROD-7716,Software License,3,24632.01,123160.04,18%,22168.81,145328.85
ITEM00003816,INV0000764,PROD-9619,Software License,7,49965.54,449689.90,18%,80944.18,530634.08
ITEM00003821,INV0000765,PROD-7962,Support Contract,5,31407.33,94221.98,5%,4711.10,98933.08
ITEM00003822,INV0000765,PROD-2286,Implementation Services,1,4678.24,9356.49,5%,467.82,9824.31
ITEM00003823,INV0000765,PROD-9970,Security Solution,3,5145.80,10291.59,5%,514.58,10806.17
ITEM00003824,INV0000765,PROD-3234,Software License,4,3600.03,32400.23,5%,1620.01,34020.24
ITEM00003825,INV0000765,PROD-9815,Maintenance Agreement,4,2404.80,14428.83,5%,721.44,15150.27
ITEM00003851,INV0000771,PROD-4569,Training Package,7,89124.90,891248.99,18%,160424.82,1051673.81
ITEM00003852,INV0000771,PROD-5806,Hardware Appliance,1,51529.06,309174.38,18%,55651.39,364825.77
ITEM00003853,INV0000771,PROD-6080,Hardware Appliance,5,678678.00,1357356.00,18%,244324.08,1601680.08
ITEM00003856,INV0000772,PROD-7282,Training Package,8,25149.69,201197.51,12%,24143.70,225341.21
ITEM00003857,INV0000772,PROD-9745,Hardware Appliance,1,899107.52,899107.52,12%,107892.90,1007000.42
ITEM00003858,INV0000772,PROD-1810,Maintenance Agreement,7,9211.51,64480.56,12%,7737.67,72218.23
ITEM00003859,INV0000772,PROD-6268,Software License,7,23977.86,239778.63,12%,28773.44,268552.07
ITEM00003860,INV0000772,PROD-6920,Maintenance Agreement,6,77434.24,232302.71,12%,27876.33,260179.04
ITEM00003861,INV0000773,PROD-1976,Support Contract,8,87004.90,348019.62,18%,62643.53,410663.15
ITEM00003862,INV0000773,PROD-2548,Training Package,9,54323.66,271618.28,18%,48891.29,320509.57
ITEM00003863,INV0000773,PROD-2938,Security Solution,1,63698.66,636986.58,18%,114657.58,751644.16
ITEM00003866,INV0000774,PROD-4302,Consulting Services,4,34378.32,137513.29,18%,24752.39,162265.68
ITEM00003867,INV0000774,PROD-6127,Training Package,1,74350.30,669152.69,18%,120447.48,789600.17
ITEM00003871,INV0000775,PROD-3227,Consulting Services,2,126674.92,506699.68,18%,91205.94,597905.62
ITEM00003872,INV0000775,PROD-7711,Network Equipment,1,35134.01,351340.07,18%,63241.21,414581.28
ITEM00003873,INV0000775,PROD-4421,Cloud Subscription,5,32679.35,261434.82,18%,47058.27,308493.09
ITEM00003874,INV0000775,PROD-6718,Cloud Subscription,10,7331.48,58651.83,18%,10557.33,69209.16
ITEM00003875,INV0000775,PROD-2992,Implementation Services,1,8566.18,77095.58,18%,13877.20,90972.78
ITEM00003876,INV0000776,PROD-7248,Consulting Services,5,2555738.89,2555738.89,12%,306688.67,2862427.56
ITEM00003877,INV0000776,PROD-6775,Training Package,2,1001903.07,2003806.14,12%,240456.74,2244262.88
ITEM00003901,INV0000781,PROD-4265,Software License,3,5271.18,47440.62,12%,5692.87,53133.49
ITEM00003902,INV0000781,PROD-9695,Consulting Services,9,10380.72,31142.16,12%,3737.06,34879.22
ITEM00003903,INV0000781,PROD-9486,Consulting Services,6,11746.08,23492.15,12%,2819.06,26311.21
ITEM00003904,INV0000781,PROD-4746,Implementation Services,8,39218.18,39218.18,12%,4706.18,43924.36
ITEM00003906,INV0000782,PROD-4459,Support Contract,4,2997.08,26973.74,12%,3236.85,30210.59
ITEM00003907,INV0000782,PROD-7616,Implementation Services,9,60229.76,60229.76,12%,7227.57,67457.33
ITEM00003908,INV0000782,PROD-1755,Network Equipment,9,688.25,6882.45,12%,825.89,7708.34
ITEM00003909,INV0000782,PROD-6057,Implementation Services,2,3694.03,14776.14,12%,1773.14,16549.28
ITEM00003910,INV0000782,PROD-9192,Hardware Appliance,2,2193.42,13160.55,12%,1579.27,14739.82
ITEM00003911,INV0000783,PROD-6051,Cloud Subscription,10,32409.03,32409.03,5%,1620.45,34029.48
ITEM00003912,INV0000783,PROD-1958,Software License,9,59570.54,59570.54,5%,2978.53,62549.07
ITEM00003913,INV0000783,PROD-4996,Consulting Services,4,15128.34,60513.38,5%,3025.67,63539.05
ITEM00003916,INV0000784,PROD-3483,Security Solution,8,30432.96,182597.76,12%,21911.73,204509.49
ITEM00003917,INV0000784,PROD-5250,Cloud Subscription,2,23868.44,143210.66,12%,17185.28,160395.94
ITEM00003918,INV0000784,PROD-4201,Support Contract,4,5268.30,52682.98,12%,6321.96,59004.94
ITEM00003919,INV0000784,PROD-5502,Software License,10,22927.16,91708.63,12%,11005.04,102713.67
ITEM00003951,INV0000791,PROD-9832,Software License,1,25141.95,100567.80,18%,18102.20,118670.00
ITEM00003952,INV0000791,PROD-5169,Implementation Services,10,41421.40,289949.80,18%,52190.96,342140.76
ITEM00003956,INV0000792,PROD-6826,Training Package,2,198090.02,990450.12,18%,178281.02,1168731.14
ITEM00003957,INV0000792,PROD-7731,Training Package,1,136596.72,273193.44,18%,49174.82,322368.26
ITEM00003958,INV0000792,PROD-1121,Training Package,7,12906.55,77439.27,18%,13939.07,91378.34
ITEM00003959,INV0000792,PROD-7028,Software License,8,16317.74,114224.16,18%,20560.35,134784.51
ITEM00003961,INV0000793,PROD-9749,Training Package,2,106663.65,639981.89,12%,76797.83,716779.72
ITEM00003962,INV0000793,PROD-5198,Maintenance Agreement,6,85472.48,598307.38,12%,71796.89,670104.27
ITEM00003963,INV0000793,PROD-4280,Maintenance Agreement,10,73688.01,736880.09,12%,88425.61,825305.70
ITEM00003966,INV0000794,PROD-1656,Hardware Appliance,1,197531.58,395063.17,12%,47407.58,442470.75
ITEM00003967,INV0000794,PROD-6872,Software License,7,90636.61,181273.22,12%,21752.79,203026.01
ITEM00003968,INV0000794,PROD-7863,Training Package,2,98972.92,98972.92,12%,11876.75,110849.67
ITEM00003971,INV0000795,PROD-2496,Implementation Services,2,11523.23,69139.38,18%,12445.09,81584.47
ITEM00003972,INV0000795,PROD-9622,Implementation Services,4,55835.38,167506.14,18%,30151.11,197657.25
ITEM00003976,INV0000796,PROD-1093,Network Equipment,3,636157.73,636157.73,5%,31807.89,667965.62
ITEM00003977,INV0000796,PROD-7774,Support Contract,3,239406.64,957626.54,5%,47881.33,1005507.87
ITEM00003981,INV0000797,PROD-4145,Training Package,7,71214.72,356073.62,18%,64093.25,420166.87
ITEM00003982,INV0000797,PROD-8369,Consulting Services,10,105869.59,635217.53,18%,114339.16,749556.69
ITEM00003983,INV0000797,PROD-8967,Software License,8,45204.90,406844.14,18%,73231.95,480076.09
ITEM00004001,INV0000801,PROD-1655,Maintenance Agreement,8,15259.03,152590.27,12%,18310.83,170901.10
ITEM00004006,INV0000802,PROD-5685,Implementation Services,10,26617.14,133085.71,5%,6654.29,139740.00
ITEM00004007,INV0000802,PROD-1993,Software License,6,10464.50,41858.02,5%,2092.90,43950.92
ITEM00004008,INV0000802,PROD-8163,Implementation Services,8,44768.30,44768.30,5%,2238.42,47006.72
ITEM00004009,INV0000802,PROD-7106,Implementation Services,1,3703.06,22218.36,5%,1110.92,23329.28
ITEM00004011,INV0000803,PROD-6577,Software License,3,18469.15,166222.38,12%,19946.69,186169.07
ITEM00004012,INV0000803,PROD-8956,Maintenance Agreement,4,4327.70,30293.90,12%,3635.27,33929.17
ITEM00004013,INV0000803,PROD-6005,Hardware Appliance,10,1224.33,11018.94,12%,1322.27,12341.21
ITEM00004014,INV0000803,PROD-8092,Support Contract,4,2431.04,19448.32,12%,2333.80,21782.12
ITEM00004015,INV0000803,PROD-1378,Network Equipment,9,5701.08,45608.62,12%,5473.03,51081.65
ITEM00004051,INV0000811,PROD-8707,Security Solution,5,20377.91,203779.14,18%,36680.25,240459.39
ITEM00004052,INV0000811,PROD-8381,Consulting Services,9,9416.49,47082.43,18%,8474.84,55557.27
ITEM00004053,INV0000811,PROD-6707,Training Package,7,9339.23,93392.27,18%,16810.61,110202.88
ITEM00004054,INV0000811,PROD-8063,Maintenance Agreement,10,12436.21,74617.27,18%,13431.11,88048.38
ITEM00004055,INV0000811,PROD-1811,Support Contract,8,4214.24,33713.96,18%,6068.51,39782.47
ITEM00004056,INV0000812,PROD-3388,Maintenance Agreement,1,144705.26,434115.77,12%,52093.89,486209.66
ITEM00004061,INV0000813,PROD-5132,Network Equipment,4,28560.62,285606.23,12%,34272.75,319878.98
ITEM00004062,INV0000813,PROD-1356,Training Package,4,8566.61,77099.47,12%,9251.94,86351.41
ITEM00004063,INV0000813,PROD-1829,Support Contract,9,5488.48,43907.83,12%,5268.94,49176.77
ITEM00004064,INV0000813,PROD-8104,Training Package,2,24174.03,24174.03,12%,2900.88,27074.91
ITEM00004065,INV0000813,PROD-4070,Implementation Services,7,2357.51,23575.05,12%,2829.01,26404.06
ITEM00004066,INV0000814,PROD-2033,Consulting Services,7,9651.63,67561.40,28%,18917.19,86478.59
ITEM00004067,INV0000814,PROD-7960,Consulting Services,4,10786.62,107866.16,28%,30202.52,138068.68
ITEM00004071,INV0000815,PROD-9047,Training Package,6,13380.66,93664.62,5%,4683.23,98347.85
ITEM00004072,INV0000815,PROD-3307,Maintenance Agreement,1,6171.11,49368.85,5%,2468.44,51837.29
ITEM00004073,INV0000815,PROD-1261,Hardware Appliance,2,17242.85,103457.13,5%,5172.86,108629.99
ITEM00004076,INV0000816,PROD-7797,Security Solution,6,25477.81,101911.23,18%,18344.02,120255.25
ITEM00004077,INV0000816,PROD-1459,Software License,3,1782.21,16039.92,18%,2887.19,18927.11
ITEM00004078,INV0000816,PROD-8144,Maintenance Agreement,2,17887.70,89438.49,18%,16098.93,105537.42
ITEM00004079,INV0000816,PROD-7170,Consulting Services,8,5605.83,50452.44,18%,9081.44,59533.88
ITEM00004081,INV0000817,PROD-4483,Software License,6,33466.79,234267.54,18%,42168.16,276435.70
ITEM00004082,INV0000817,PROD-3783,Security Solution,1,19901.45,159211.61,18%,28658.09,187869.70
ITEM00004083,INV0000817,PROD-9134,Training Package,7,8945.78,80511.99,18%,14492.16,95004.15
ITEM00004086,INV0000818,PROD-4479,Software License,2,23393.17,140359.00,5%,7017.95,147376.95
ITEM00004087,INV0000818,PROD-2939,Consulting Services,9,22251.61,66754.84,5%,3337.74,70092.58
ITEM00004088,INV0000818,PROD-6598,Software License,3,6301.86,44112.99,5%,2205.65,46318.64
ITEM00004089,INV0000818,PROD-2055,Hardware Appliance,2,2880.39,11521.58,5%,576.08,12097.66
ITEM00004090,INV0000818,PROD-3572,Maintenance Agreement,9,1875.25,15002.02,5%,750.10,15752.12
ITEM00004101,INV0000821,PROD-5326,Software License,5,54237.14,162711.41,18%,29288.05,191999.46
ITEM00004102,INV0000821,PROD-8437,Implementation Services,3,21585.59,129513.53,18%,23312.44,152825.97
ITEM00004106,INV0000822,PROD-7492,Implementation Services,2,288647.53,288647.53,18%,51956.56,340604.09
ITEM00004107,INV0000822,PROD-4323,Implementation Services,6,9229.62,46148.11,18%,8306.66,54454.77
ITEM00004108,INV0000822,PROD-9188,Hardware Appliance,3,14613.50,146135.03,18%,26304.31,172439.34
ITEM00004111,INV0000823,PROD-6840,Maintenance Agreement,9,11989.36,83925.49,18%,15106.59,99032.08
ITEM00004112,INV0000823,PROD-7993,Training Package,1,208175.23,208175.23,18%,37471.54,245646.77
ITEM00004113,INV0000823,PROD-5671,Implementation Services,10,18869.33,113216.00,18%,20378.88,133594.88
ITEM00004116,INV0000824,PROD-7805,Security Solution,7,10034.27,30102.80,12%,3612.34,33715.14
ITEM00004117,INV0000824,PROD-7272,Network Equipment,6,59368.59,59368.59,12%,7124.23,66492.82
ITEM00004118,INV0000824,PROD-4778,Cloud Subscription,4,14527.72,72638.58,12%,8716.63,81355.21
ITEM00004119,INV0000824,PROD-3839,Security Solution,2,5820.26,46562.04,12%,5587.44,52149.48
ITEM00004120,INV0000824,PROD-8698,Maintenance Agreement,6,2787.56,22300.50,12%,2676.06,24976.56
ITEM00004151,INV0000831,PROD-7906,Cloud Subscription,5,64478.92,193436.75,12%,23212.41,216649.16
ITEM00004152,INV0000831,PROD-7213,Support Contract,8,15457.33,108201.32,12%,12984.16,121185.48
ITEM00004156,INV0000832,PROD-9894,Maintenance Agreement,4,24337.13,146022.80,12%,17522.74,163545.54
ITEM00004157,INV0000832,PROD-4807,Network Equipment,3,36069.09,108207.28,12%,12984.87,121192.15
ITEM00004158,INV0000832,PROD-8392,Maintenance Agreement,4,10899.38,108993.78,12%,13079.25,122073.03
ITEM00004161,INV0000833,PROD-8408,Software License,4,1997.26,15978.06,5%,798.90,16776.96
ITEM00004162,INV0000833,PROD-4790,Support Contract,7,4807.28,48072.84,5%,2403.64,50476.48
ITEM00004163,INV0000833,PROD-7676,Implementation Services,4,5709.87,11419.74,5%,570.99,11990.73
ITEM00004164,INV0000833,PROD-3460,Software License,10,5405.58,32433.47,5%,1621.67,34055.14
ITEM00004166,INV0000834,PROD-9656,Software License,7,20813.69,124882.13,5%,6244.11,131126.24
ITEM00004167,INV0000834,PROD-3625,Network Equipment,9,9958.30,99582.95,5%,4979.15,104562.10
ITEM00004171,INV0000835,PROD-9880,Cloud Subscription,8,58102.09,464816.69,12%,55778.00,520594.69
ITEM00004201,INV0000841,PROD-7767,Training Package,2,1766.02,15894.19,5%,794.71,16688.90
ITEM00004202,INV0000841,PROD-1906,Hardware Appliance,8,10136.14,30408.43,5%,1520.42,31928.85
ITEM00004203,INV0000841,PROD-3029,Maintenance Agreement,1,2424.70,19397.57,5%,969.88,20367.45
ITEM00004206,INV0000842,PROD-7492,Network Equipment,8,718.86,6469.73,5%,323.49,6793.22
ITEM00004207,INV0000842,PROD-5806,Training Package,5,4035.03,16140.11,5%,807.01,16947.12
ITEM00004208,INV0000842,PROD-8469,Security Solution,10,1742.65,5227.95,5%,261.40,5489.35
ITEM00004209,INV0000842,PROD-5620,Implementation Services,6,1647.49,6589.97,5%,329.50,6919.47
ITEM00004211,INV0000843,PROD-6438,Software License,6,4249.09,21245.47,18%,3824.18,25069.65
ITEM00004212,INV0000843,PROD-5028,Maintenance Agreement,8,3093.17,12372.67,18%,2227.08,14599.75
ITEM00004213,INV0000843,PROD-4131,Cloud Subscription,10,639.62,3837.72,18%,690.79,4528.51
ITEM00004214,INV0000843,PROD-5615,Cloud Subscription,10,566.72,3967.02,18%,714.06,4681.08
ITEM00004216,INV0000844,PROD-7212,Security Solution,4,1737.86,6951.44,18%,1251.26,8202.70
ITEM00004217,INV0000844,PROD-1459,Consulting Services,8,2015.34,10076.72,18%,1813.81,11890.53
ITEM00004218,INV0000844,PROD-6907,Implementation Services,9,1285.34,7712.06,18%,1388.17,9100.23
ITEM00004219,INV0000844,PROD-3733,Security Solution,3,670.21,5361.66,18%,965.10,6326.76
ITEM00004221,INV0000845,PROD-9305,Cloud Subscription,1,7067.88,21203.64,18%,3816.66,25020.30
ITEM00004222,INV0000845,PROD-2584,Software License,9,1724.92,15524.24,18%,2794.36,18318.60
ITEM00004226,INV0000846,PROD-1851,Hardware Appliance,5,8829.97,35319.89,18%,6357.58,41677.47
ITEM00004227,INV0000846,PROD-6882,Network Equipment,5,36577.51,36577.51,18%,6583.95,43161.46
ITEM00004231,INV0000847,PROD-4627,Implementation Services,4,22591.01,90364.04,28%,25301.93,115665.97
ITEM00004236,INV0000848,PROD-7759,Maintenance Agreement,3,1222.03,12220.33,5%,611.02,12831.35
ITEM00004237,INV0000848,PROD-5605,Training Package,4,3352.14,6704.29,5%,335.21,7039.50
ITEM00004238,INV0000848,PROD-6103,Software License,1,254.49,2544.93,5%,127.25,2672.18
ITEM00004239,INV0000848,PROD-3830,Security Solution,5,106.34,957.09,5%,47.85,1004.94
ITEM00004240,INV0000848,PROD-7367,Implementation Services,3,98.01,882.11,5%,44.11,926.22
ITEM00004251,INV0000851,PROD-3363,Maintenance Agreement,10,9710.71,67974.95,12%,8156.99,76131.94
ITEM00004252,INV0000851,PROD-2860,Security Solution,3,6711.66,67116.57,12%,8053.99,75170.56
ITEM00004253,INV0000851,PROD-7495,Security Solution,4,83953.53,251860.60,12%,30223.27,282083.87
ITEM00004256,INV0000852,PROD-5847,Consulting Services,5,20887.22,146210.56,5%,7310.53,153521.09
ITEM00004257,INV0000852,PROD-2380,Consulting Services,2,40952.06,163808.24,5%,8190.41,171998.65
ITEM00004261,INV0000853,PROD-4088,Support Contract,2,8310.38,58172.69,5%,2908.63,61081.32
ITEM00004262,INV0000853,PROD-7219,Implementation Services,4,5877.60,41143.21,5%,2057.16,43200.37
ITEM00004263,INV0000853,PROD-1601,Software License,8,17254.27,103525.60,5%,5176.28,108701.88
ITEM00004264,INV0000853,PROD-2580,Training Package,3,21231.44,106157.18,5%,5307.86,111465.04
ITEM00004266,INV0000854,PROD-5050,Maintenance Agreement,2,36681.30,330131.74,12%,39615.81,369747.55
ITEM00004267,INV0000854,PROD-6400,Software License,7,3785.06,22710.36,12%,2725.24,25435.60
ITEM00004268,INV0000854,PROD-1953,Cloud Subscription,1,36493.83,145975.34,12%,17517.04,163492.38
ITEM00004271,INV0000855,PROD-3806,Implementation Services,7,48421.01,387368.06,5%,19368.40,406736.46
ITEM00004276,INV0000856,PROD-1169,Cloud Subscription,4,16445.42,98672.54,18%,17761.06,116433.60
ITEM00004277,INV0000856,PROD-9551,Network Equipment,5,2585.89,23273.00,18%,4189.14,27462.14
ITEM00004278,INV0000856,PROD-3488,Maintenance Agreement,8,740.43,7404.33,18%,1332.78,8737.11
ITEM00004279,INV0000856,PROD-2273,Maintenance Agreement,1,1721.20,6884.79,18%,1239.26,8124.05
ITEM00004280,INV0000856,PROD-5938,Security Solution,7,483.96,4839.64,18%,871.14,5710.78
ITEM00004301,INV0000861,PROD-4926,Maintenance Agreement,9,4404.43,35235.42,5%,1761.77,36997.19
ITEM00004302,INV0000861,PROD-6022,Consulting Services,9,2329.24,9316.97,5%,465.85,9782.82
ITEM00004303,INV0000861,PROD-8016,Software License,8,2818.60,8455.81,5%,422.79,8878.60
ITEM00004304,INV0000861,PROD-4301,Implementation Services,5,9421.13,9421.13,5%,471.06,9892.19
ITEM00004306,INV0000862,PROD-9851,Support Contract,3,6147.69,55329.19,12%,6639.50,61968.69
ITEM00004307,INV0000862,PROD-6762,Support Contract,7,4119.93,24719.59,12%,2966.35,27685.94
ITEM00004311,INV0000863,PROD-2554,Maintenance Agreement,2,344.90,2414.28,28%,676.00,3090.28
ITEM00004312,INV0000863,PROD-3720,Hardware Appliance,4,3097.47,12389.90,28%,3469.17,15859.07
ITEM00004351,INV0000871,PROD-7923,Consulting Services,10,624940.75,1874822.25,18%,337468.01,2212290.25
ITEM00004352,INV0000871,PROD-8179,Maintenance Agreement,1,959954.78,1919909.55,18%,345583.72,2265493.27
ITEM00004353,INV0000871,PROD-8632,Hardware Appliance,8,90367.61,180735.22,18%,32532.34,213267.56
ITEM00004354,INV0000871,PROD-1145,Implementation Services,7,68598.86,480192.02,18%,86434.56,566626.58
ITEM00004355,INV0000871,PROD-1139,Software License,7,80105.59,400527.95,18%,72095.03,472622.98
ITEM00004356,INV0000872,PROD-2805,Hardware Appliance,2,188975.84,755903.37,5%,37795.17,793698.54
ITEM00004357,INV0000872,PROD-5798,Support Contract,2,16812.78,168127.77,5%,8406.39,176534.16
ITEM00004358,INV0000872,PROD-4748,Network Equipment,3,124456.04,871192.26,5%,43559.61,914751.87
ITEM00004361,INV0000873,PROD-7313,Network Equipment,9,169675.23,1018051.37,28%,285054.38,1303105.75
ITEM00004362,INV0000873,PROD-4559,Security Solution,3,124401.40,248802.81,28%,69664.79,318467.60
ITEM00004363,INV0000873,PROD-7147,Software License,10,413180.78,826361.56,28%,231381.24,1057742.80
ITEM00004364,INV0000873,PROD-2902,Network Equipment,1,43075.82,129227.45,28%,36183.69,165411.14
ITEM00004365,INV0000873,PROD-7037,Network Equipment,6,809535.77,809535.77,28%,226670.02,1036205.79
ITEM00004366,INV0000874,PROD-3545,Security Solution,6,569159.34,3984115.39,18%,717140.77,4701256.16
ITEM00004371,INV0000875,PROD-2211,Support Contract,6,63394.88,507159.01,12%,60859.08,568018.09
ITEM00004372,INV0000875,PROD-8981,Software License,7,176552.95,1235870.67,12%,148304.48,1384175.15
ITEM00004373,INV0000875,PROD-1856,Consulting Services,10,152309.83,913859.00,12%,109663.08,1023522.08
ITEM00004374,INV0000875,PROD-3292,Cloud Subscription,3,459057.10,2295285.48,12%,275434.26,2570719.74
ITEM00004376,INV0000876,PROD-2603,Training Package,1,21223.05,191007.41,12%,22920.89,213928.30
ITEM00004377,INV0000876,PROD-7101,Maintenance Agreement,7,65944.16,329720.79,12%,39566.49,369287.28
ITEM00004378,INV0000876,PROD-1366,Implementation Services,9,109134.43,873075.43,12%,104769.05,977844.48
ITEM00004381,INV0000877,PROD-4629,Maintenance Agreement,7,268000.29,2412002.64,18%,434160.48,2846163.12
ITEM00004382,INV0000877,PROD-4361,Cloud Subscription,1,179363.30,1255543.09,18%,225997.76,1481540.85
ITEM00004383,INV0000877,PROD-2267,Software License,3,50738.54,304431.21,18%,54797.62,359228.83
ITEM00004384,INV0000877,PROD-4197,Maintenance Agreement,4,40401.58,282811.03,18%,50905.99,333717.02
ITEM00004401,INV0000881,PROD-1506,Security Solution,5,12344.57,49378.29,18%,8888.09,58266.38
ITEM00004402,INV0000881,PROD-9349,Network Equipment,6,8043.17,72388.50,18%,13029.93,85418.43
ITEM00004403,INV0000881,PROD-6926,Security Solution,5,23382.16,116910.79,18%,21043.94,137954.73
ITEM00004406,INV0000882,PROD-9400,Hardware Appliance,6,189825.62,189825.62,12%,22779.07,212604.69
ITEM00004407,INV0000882,PROD-5671,Consulting Services,5,18443.84,55331.53,12%,6639.78,61971.31
ITEM00004408,INV0000882,PROD-6924,Network Equipment,8,1608.72,16087.25,12%,1930.47,18017.72
ITEM00004409,INV0000882,PROD-8760,Maintenance Agreement,1,2630.22,15781.34,12%,1893.76,17675.10
ITEM00004411,INV0000883,PROD-1084,Implementation Services,7,8940.98,89409.82,5%,4470.49,93880.31
ITEM00004412,INV0000883,PROD-2700,Implementation Services,3,16897.57,118283.00,5%,5914.15,124197.15
ITEM00004413,INV0000883,PROD-1145,Maintenance Agreement,6,14932.25,104525.75,5%,5226.29,109752.04
ITEM00004416,INV0000884,PROD-4657,Consulting Services,3,9476.10,85284.90,18%,15351.28,100636.18
ITEM00004417,INV0000884,PROD-6350,Cloud Subscription,7,29590.79,147953.97,18%,26631.71,174585.68
ITEM00004421,INV0000885,PROD-4497,Security Solution,6,4192.75,37734.73,18%,6792.25,44526.98
ITEM00004422,INV0000885,PROD-2650,Security Solution,9,9095.00,90949.97,18%,16370.99,107320.96
ITEM00004423,INV0000885,PROD-2851,Security Solution,9,14217.32,113738.54,18%,20472.94,134211.48
ITEM00004426,INV0000886,PROD-6623,Security Solution,10,6480.29,64802.91,5%,3240.15,68043.06
ITEM00004427,INV0000886,PROD-2967,Consulting Services,8,28287.69,28287.69,5%,1414.38,29702.07
ITEM00004428,INV0000886,PROD-5640,Implementation Services,9,5470.32,38292.27,5%,1914.61,40206.88
ITEM00004429,INV0000886,PROD-7693,Software License,8,9373.91,28121.73,5%,1406.09,29527.82
ITEM00004430,INV0000886,PROD-7811,Software License,2,7136.19,49953.33,5%,2497.67,52451.00
ITEM00004431,INV0000887,PROD-5744,Security Solution,4,5202.93,52029.34,18%,9365.28,61394.62
ITEM00004436,INV0000888,PROD-9830,Training Package,10,55161.70,165485.09,18%,29787.32,195272.41
ITEM00004437,INV0000888,PROD-4860,Consulting Services,1,21980.69,43961.38,18%,7913.05,51874.43
ITEM00004438,INV0000888,PROD-3584,Software License,8,1883.29,18832.91,18%,3389.92,22222.83
ITEM00004439,INV0000888,PROD-7486,Hardware Appliance,5,21122.03,21122.03,18%,3801.97,24924.00
ITEM00004451,INV0000891,PROD-4116,Training Package,1,290153.72,290153.72,28%,81243.04,371396.76
ITEM00004452,INV0000891,PROD-2593,Security Solution,10,3924.03,35316.29,28%,9888.56,45204.85
ITEM00004453,INV0000891,PROD-8577,Hardware Appliance,5,135820.39,135820.39,28%,38029.71,173850.10
ITEM00004456,INV0000892,PROD-5117,Maintenance Agreement,4,9510.91,47554.56,12%,5706.55,53261.11
ITEM00004457,INV0000892,PROD-4277,Software License,5,2942.65,14713.24,12%,1765.59,16478.83
ITEM00004458,INV0000892,PROD-1058,Training Package,8,1578.87,14209.79,12%,1705.17,15914.96
ITEM00004459,INV0000892,PROD-9134,Implementation Services,5,1093.32,7653.26,12%,918.39,8571.65
ITEM00004461,INV0000893,PROD-6880,Training Package,1,6838.00,20513.99,12%,2461.68,22975.67
ITEM00004462,INV0000893,PROD-8956,Training Package,7,13791.04,96537.26,12%,11584.47,108121.73
ITEM00004501,INV0000901,PROD-9299,Security Solution,7,6500.99,65009.91,5%,3250.50,68260.41
ITEM00004502,INV0000901,PROD-1881,Implementation Services,3,10724.91,64349.44,5%,3217.47,67566.91
ITEM00004503,INV0000901,PROD-7224,Software License,5,34862.99,174314.97,5%,8715.75,183030.72
ITEM00004506,INV0000902,PROD-8623,Network Equipment,2,63302.08,126604.16,5%,6330.21,132934.37
ITEM00004507,INV0000902,PROD-7780,Support Contract,5,8174.69,81746.89,5%,4087.34,85834.23
ITEM00004508,INV0000902,PROD-7264,Consulting Services,5,7800.82,23402.47,5%,1170.12,24572.59
ITEM00004509,INV0000902,PROD-6768,Implementation Services,1,7614.72,76147.22,5%,3807.36,79954.58
ITEM00004510,INV0000902,PROD-9144,Network Equipment,8,33526.03,100578.08,5%,5028.90,105606.98
ITEM00004511,INV0000903,PROD-8520,Network Equipment,7,65873.85,131747.69,18%,23714.58,155462.27
ITEM00004512,INV0000903,PROD-7456,Maintenance Agreement,9,5847.97,46783.76,18%,8421.08,55204.84
ITEM00004513,INV0000903,PROD-9587,Hardware Appliance,7,2329.01,23290.09,18%,4192.22,27482.31
ITEM00004516,INV0000904,PROD-9030,Consulting Services,9,25488.00,101952.01,12%,12234.24,114186.25
ITEM00004517,INV0000904,PROD-3724,Implementation Services,8,38867.78,116603.35,12%,13992.40,130595.75
ITEM00004518,INV0000904,PROD-8857,Maintenance Agreement,9,30762.12,123048.47,12%,14765.82,137814.29
